index,SEP_onset_time,ln_peak_intensity,peak_intensity,target,CME_DONKI_time,CME_DONKI_latitude,CME_DONKI_longitude,CME_DONKI_speed,CME_CDAW_time,CME_CDAW_MPA,CME_CDAW_LinearSpeed,VlogV,DONKI_half_width,Accelaration,2nd_order_speed_final,2nd_order_speed_20R,CPA,Halo,daily_sunspots,Type2_Viz_Area,solar_wind_speed,CMEs_in_past_month,CMEs_in_past_9hours,CMEs_with_speed_over_1000_in_past_9hours,max_CME_speed_in_past_day,diffusive_shock,connection_angle_degrees,half_richardson_value
1106,,-1.609437912,0.2,0,5/7/2014 12:00,15,101,815,5/7/2014 11:48,285,811,5432.295392,15,-9.5,764,710,283,0,120,0,331.7,59,2,0,815,1.09E-13,34.91489768,-0.329651184
1107,,-1.609437912,0.2,0,5/7/2014 16:10,-40,-6,290,5/7/2014 15:12,275,140,691.8299392,21,-23.3,93,0,271,0,120,0,331,60,3,0,815,3.19E-36,-78.74677987,-1.676867318
1108,,-1.609437912,0.2,0,5/7/2014 16:39,-6,122,1110,5/7/2014 16:24,260,923,6301.901783,41,-22.1,728,842,360,1,120,6541200,333.3,61,4,1,1110,2.21E-10,53.47038807,-0.773142888
1109,,-1.609437912,0.2,0,5/8/2014 3:24,6,130,800,5/8/2014 3:24,265,847,5710.220488,46,-28.4,581,732,360,1,132,1862500,335.8,60,1,0,1110,3.85E-14,61.91671723,-1.036690068
1110,,-1.609437912,0.2,0,5/8/2014 16:48,-30,-151,600,5/8/2014 16:36,137,416,2508.765068,18,-12,303,0,127,0,132,0,359.5,60,1,0,800,1.92E-30,135.360935,-4.954727619
1111,,-1.609437912,0.2,0,5/9/2014 2:54,4,140,1176,5/9/2014 2:48,262,1099,7695.369394,56,-19.8,969,1043,360,1,139,1485000,371.8,60,1,1,1176,3.82E-10,78.38551265,-1.661516656
1112,,-1.609437912,0.2,0,5/10/2014 0:00,13,-109,520,5/10/2014 1:36,89,573,3639.057516,20,27.3,883,834,83,0,123,0,379.7,60,1,0,1176,1.42E-31,-163.259597,-7.207597622
1113,,-1.609437912,0.2,0,5/10/2014 4:36,5,142,1100,5/10/2014 4:36,255,1086,7591.41856,64,-29.9,914,934,360,1,123,3822000,378.3,59,2,1,1100,2.00E-10,81.44882731,-1.793918732
1114,,-1.609437912,0.2,0,5/10/2014 6:24,-21,171,750,5/10/2014 6:12,205,568,3602.324966,23,-15,404,408,191,0,123,0,377.7,60,3,1,1100,2.47E-16,108.9166901,-3.20790843
1115,,-1.609437912,0.2,0,5/10/2014 10:24,25,64,457,5/10/2014 10:24,288,474,2920.41227,22,5.9,524,564,294,0,123,0,370.5,61,3,1,1100,1.35E-32,25.08559427,-0.170169562
1116,,-1.609437912,0.2,0,5/10/2014 21:12,38,-75,207,5/10/2014 19:36,47,303,1731.26104,38,9,565,464,56,0,123,0,350.2,61,1,0,1100,5.83E-39,-127.4140067,-4.390029506
1117,,-1.609437912,0.2,0,5/10/2014 23:12,45,-88,405,5/11/2014 0:48,17,703,4608.415895,30,-7.7,639,647,30,0,123,0,357.2,62,2,0,1100,1.49E-33,-128.7026727,-4.479280139
1118,,-1.609437912,0.2,0,5/11/2014 6:48,-30,-90,892,5/11/2014 6:36,113,819,5493.920865,21,-4.5,772,798,117,0,150,0,403.7,61,2,0,892,4.03E-12,-136.4214032,-5.032666102
1119,,-1.609437912,0.2,0,5/11/2014 21:48,63,-75,421,5/11/2014 22:36,107,285,1610.959416,10,52.8,389,1128,103,0,150,0,412.2,61,1,0,892,3.02E-33,-107.1848011,-3.106701348
1120,,-1.609437912,0.2,0,5/12/2014 12:18,-65,-39,751,5/12/2014 11:24,164,695,4548.018733,32,-0.2,692,694,168,0,154,0,421.7,62,1,0,751,2.82E-16,-91.41467176,-2.259773448
1121,,-1.609437912,0.2,0,5/12/2014 12:24,65,-156,280,5/12/2014 12:48,9,201,1065.964287,20,0.5,217,213,25,0,154,0,421.7,63,2,0,751,1.66E-36,111.3893905,-3.355218039
1122,,-1.609437912,0.2,0,5/12/2014 17:24,27,142,300,5/12/2014 17:12,311,338,1968.189513,20,5.7,386,473,293,0,154,0,402,64,3,0,751,5.98E-36,85.5351539,-1.978437683
1123,,-1.609437912,0.2,0,5/14/2014 5:24,60,160,460,5/14/2014 5:00,331,486,3006.497391,45,2.1,520,508,344,0,166,0,334,64,1,0,460,1.53E-32,90.69013172,-2.224094102
1124,,-1.609437912,0.2,0,5/14/2014 8:12,1,-56,525,5/14/2014 7:36,78,406,2438.579383,20,-6,325,288,83,0,166,0,340.7,65,2,0,525,1.70E-31,-123.2644787,-4.108743024
1125,,-1.609437912,0.2,0,5/14/2014 19:54,-7,-111,410,5/14/2014 19:24,99,309,1771.602455,27,-0.8,299,287,98,0,166,0,345.7,63,1,0,525,1.86E-33,-172.4987679,-8.046464285
1126,,-1.609437912,0.2,0,5/14/2014 23:12,64,143,361,5/14/2014 22:12,339,170,873.0857343,14,13.3,332,544,336,0,166,0,341.7,64,2,0,525,1.81E-34,83.8808783,-1.902650553
1127,,-1.609437912,0.2,0,5/15/2014 4:24,5,-70,333,5/15/2014 2:36,182,438,2664.011883,33,88.8,606,1480,184,0,156,0,334.7,65,3,0,525,4.10E-35,-138.2304888,-5.16702759
1128,,-1.609437912,0.2,0,5/15/2014 20:48,-34,-96,610,5/15/2014 20:48,155,655,4247.436079,34,-17.8,465,545,90,0,156,0,331.3,66,1,0,610,2.59E-30,-143.2692461,-5.55058866
1129,,-1.609437912,0.2,0,5/16/2014 4:38,3,87,630,5/16/2014 4:28,267,592,3779.035928,14,-1.5,577,575,272,0,133,0,336,67,2,0,630,4.66E-30,19.01826811,-0.097808145
1130,,-1.609437912,0.2,0,5/16/2014 15:24,20,150,285,5/16/2014 14:24,284,362,2132.775205,20,17.9,435,714,312,0,133,0,339.7,68,1,0,630,2.31E-36,82.98449546,-1.862202944
1131,,-1.609437912,0.2,0,5/17/2014 1:36,49,-177,601,5/17/2014 1:25,0,310,1778.337412,36,0.4,316,321,304,0,151,0,331.5,67,1,0,630,1.98E-30,105.3912002,-3.003597913
1132,,-1.609437912,0.2,0,5/17/2014 9:12,39,-78,291,5/17/2014 8:36,54,313,1798.561599,22,3.8,384,391,51,0,151,0,333.8,68,2,0,601,3.40E-36,-130.4852206,-4.604216547
1133,,-1.609437912,0.2,0,5/19/2014 0:00,32,-176,370,5/18/2014 22:24,359,70,297.3946669,14,2.6,104,253,1,0,102,0,340,65,1,0,370,2.84E-34,112.3092842,-3.410864064
1134,,-1.609437912,0.2,0,5/19/2014 8:48,40,-17,323,5/19/2014 8:12,15,243,1334.813931,22,-0.3,238,234,21,0,102,0,348.5,66,2,0,370,2.34E-35,-84.4634596,-1.929171446
1135,,-1.609437912,0.2,0,5/19/2014 12:00,6,93,310,5/19/2014 11:48,269,297,1691.038445,13,3.2,325,390,275,0,102,0,341.8,67,2,0,370,1.10E-35,26.58407405,-0.191106813
1136,,-1.609437912,0.2,0,5/19/2014 23:24,-1,-78,220,5/19/2014 23:12,88,225,1218.62259,22,12,386,545,92,0,102,0,339.3,68,1,0,370,1.84E-38,-145.5350529,-5.727542355
1137,,-1.609437912,0.2,0,5/20/2014 5:48,25,34,400,5/20/2014 5:12,316,403,2417.571434,18,1.1,418,422,306,0,87,0,340,69,2,0,400,1.19E-33,-40.83871702,-0.451000759
1138,,-1.609437912,0.2,0,5/20/2014 15:24,-18,70,460,5/20/2014 14:36,330,468,2877.483162,40,-3,428,435,321,0,87,0,332.8,69,1,0,460,1.53E-32,18.03444032,-0.087950524
1139,,-1.609437912,0.2,0,5/21/2014 2:12,-17,-65,503,5/21/2014 2:12,125,519,3244.738115,30,-2.5,481,499,79,0,85,0,318,69,1,0,503,7.78E-32,-134.4445196,-4.8878661
1140,,-1.609437912,0.2,0,5/22/2014 9:12,43,-63,244,5/22/2014 10:12,48,92,416.0045491,10,1.7,115,215,49,0,66,0,328.2,65,1,0,244,1.28E-37,-119.8158688,-3.88205582
1141,,-1.609437912,0.2,0,5/22/2014 15:48,48,71,504,5/22/2014 15:36,320,400,2396.585819,15,-8.6,348,0,317,0,66,0,352.7,66,2,0,504,8.06E-32,48.28372875,-0.630426842
1142,,-1.609437912,0.2,0,5/23/2014 7:12,-18,-72,537,5/23/2014 6:24,112,452,2763.384345,16,-1.1,438,437,114,0,91,0,475.7,63,1,0,537,2.56E-31,-118.5617343,-3.801212772
1143,,-1.609437912,0.2,0,5/24/2014 22:54,30,-110,395,5/24/2014 22:00,174,429,2600.365018,23,31.2,557,901,175,0,109,0,439.5,62,1,0,395,9.42E-34,-145.5202893,-5.726380368
1144,,-1.609437912,0.2,0,5/25/2014 2:36,27,7,492,5/25/2014 2:24,346,231,1257.198491,28,5.6,345,385,337,0,109,0,439.3,62,2,0,492,5.20E-32,-51.08641105,-0.705738614
1145,,-1.609437912,0.2,0,5/25/2014 10:12,-42,28,300,5/25/2014 10:00,186,160,812.0278104,47,2.4,237,256,214,0,109,0,421.2,62,2,0,492,5.98E-36,-48.27425405,-0.630179449
1146,,-1.609437912,0.2,0,5/25/2014 22:24,-20,108,362,5/25/2014 18:36,250,159,805.9557682,19,5.5,388,361,248,0,109,0,390,63,1,0,492,1.90E-34,52.14979006,-0.735424717
1147,,-1.609437912,0.2,0,5/26/2014 1:48,-6,89,350,5/26/2014 2:36,19,521,3259.245772,20,-6.6,443,448,14,0,91,0,384.7,64,2,0,492,1.02E-34,29.97560478,-0.242979146
1148,,-1.609437912,0.2,0,5/26/2014 17:54,27,-103,338,5/26/2014 17:36,60,298,1697.733859,29,-8.5,185,0,77,0,91,0,324.2,65,1,0,362,5.39E-35,-152.3273309,-6.274639196
1149,,-1.609437912,0.2,0,5/26/2014 22:00,-21,111,837,5/26/2014 21:48,250,711,4668.904098,23,-24,441,593,246,0,91,0,314,66,2,0,837,3.95E-13,42.64423928,-0.49176072
1150,,-1.609437912,0.2,0,5/27/2014 15:09,20,-133,350,5/27/2014 14:48,55,401,2403.578532,20,-3.5,371,319,75,0,78,0,315.7,67,1,0,837,1.02E-34,147.9369783,-5.918158343
1151,,-1.609437912,0.2,0,5/28/2014 7:00,34,-92,285,5/28/2014 7:00,57,272,1524.778162,24,5.4,317,426,71,0,70,0,325.3,67,1,0,350,2.31E-36,-142.2294961,-5.470316272
1152,,-1.609437912,0.2,0,5/28/2014 13:25,30,-93,300,5/28/2014 12:24,65,230,1250.758241,27,4.1,257,375,64,0,70,0,316.3,68,2,0,350,5.98E-36,-146.9596911,-5.840224664
1153,,-1.609437912,0.2,0,5/28/2014 21:24,-41,44,631,5/28/2014 20:24,214,685,4472.651904,18,28,969,924,210,0,70,0,331.3,69,2,0,631,4.80E-30,-46.9214696,-0.595355411
1154,,-1.609437912,0.2,0,5/28/2014 21:48,42,87,409,5/28/2014 20:36,307,296,1684.346398,20,10.3,469,518,297,0,70,0,332.3,70,3,0,631,1.78E-33,45.03658415,-0.548484022
1155,,-1.609437912,0.2,0,5/29/2014 0:00,19,-90,340,5/29/2014 0:00,62,293,1664.290574,37,4.7,334,417,65,0,48,0,330.3,71,3,0,631,6.01E-35,-152.2507561,-6.268332267
1156,,-1.609437912,0.2,0,5/29/2014 1:36,78,-6,149,5/29/2014 3:36,254,418,2522.831239,15,20.5,510,773,252,0,48,0,330.3,72,4,0,631,1.06E-41,-86.99350165,-2.046476292
1157,,-1.609437912,0.2,0,5/29/2014 9:12,25,-87,598,5/29/2014 9:12,80,398,2382.607898,32,-13.3,209,106,73,0,48,0,354,71,2,0,631,1.81E-30,-142.9684861,-5.527308824
1158,,-1.609437912,0.2,0,5/29/2014 9:24,-14,71,292,5/29/2014 8:48,254,281,1584.377662,9,-3.7,228,147,251,0,48,0,354,72,3,0,631,3.62E-36,15.3091268,-0.063377329
1159,,-1.609437912,0.2,0,6/1/2014 2:00,14,-51,244,6/1/2014 2:00,67,262,1458.90626,23,-2.3,223,186,69,0,64,0,304.2,68,1,0,244,1.28E-37,-125.0994529,-4.231982997
1160,,-1.609437912,0.2,0,6/2/2014 7:36,-29,-165,260,6/2/2014 7:24,166,706,4631.088358,60,-20.1,567,483,84,0,62,0,299.2,66,1,0,260,4.20E-37,114.5810217,-3.550246224
1161,,-1.609437912,0.2,0,6/2/2014 9:12,11,108,592,6/2/2014 8:48,278,593,3786.420279,67,-7.1,500,541,287,0,62,0,295.8,67,2,0,592,1.51E-30,32.25989408,-0.281422598
1162,,-1.609437912,0.2,0,6/3/2014 2:12,58,154,242,6/3/2014 2:48,145,266,1485.210018,20,6.4,471,390,127,0,74,0,319.7,65,1,0,592,1.10E-37,85.93428269,-1.996944549
1163,,-1.609437912,0.2,0,6/3/2014 4:31,-54,-116,361,6/3/2014 4:45,189,540,3397.447335,35,7.1,634,613,183,0,74,0,317.5,66,2,0,592,1.81E-34,125.5770182,-4.264355736
1164,,-1.609437912,0.2,0,6/4/2014 13:25,-45,-41,572,6/4/2014 12:48,160,467,2870.335763,43,43.7,1258,1035,360,1,64,0,320.7,64,1,0,572,8.06E-31,-105.6763864,-3.019875244
1165,,-1.609437912,0.2,0,6/5/2014 9:54,-42,-129,377,6/5/2014 10:00,89,135,662.2120951,48,-9.5,102,0,89,0,87,0,337.2,63,1,0,572,4.01E-34,135.2994317,-4.950226126
1166,,-1.609437912,0.2,0,6/5/2014 15:12,-14,115,794,6/5/2014 15:12,263,781,5201.909192,39,-5.4,730,752,288,0,87,0,335.2,64,2,0,794,2.42E-14,48.21341861,-0.62859214
1167,,-1.609437912,0.2,0,6/6/2014 12:54,-3,-154,830,6/6/2014 12:48,88,704,4615.971963,70,-36.2,560,0,82,0,119,0,346.2,61,1,0,830,2.70E-13,139.7056779,-5.277900605
1168,,-1.609437912,0.2,0,6/6/2014 23:24,20,-115,600,6/6/2014 23:12,78,518,3237.487175,40,-8.1,448,410,72,0,119,0,359.7,60,1,0,830,1.92E-30,-159.9605639,-6.919248788
1169,,-1.609437912,0.2,0,6/8/2014 3:12,-12,157,450,6/8/2014 3:36,280,471,2898.938162,23,-7.5,406,326,360,1,142,0,522.3,58,1,0,450,1.02E-32,112.5856808,-3.427673207
1170,,-1.609437912,0.2,0,6/8/2014 16:36,40,-50,410,6/8/2014 16:12,44,362,2132.775205,47,-10.4,257,0,50,0,142,0,594.7,59,1,0,450,1.86E-33,-88.88062126,-2.136226294
1171,,-1.609437912,0.2,0,6/9/2014 0:00,3,-73,857,6/9/2014 0:00,83,838,5640.593168,30,-31.3,564,692,116,0,156,0,576.2,60,2,0,857,1.04E-12,-112.7430825,-3.437264105
1172,,-1.609437912,0.2,0,6/9/2014 1:25,-31,43,528,6/9/2014 1:25,224,417,2515.796954,13,131.6,703,1739,226,0,156,0,563.3,60,3,0,857,1.88E-31,31.0776061,-0.261172959
1173,,-1.609437912,0.2,0,6/9/2014 17:24,-16,-116,535,6/9/2014 17:12,259,234,1276.545141,13,16.2,300,642,248,0,156,0,472.3,58,1,0,857,2.39E-31,-157.8832705,-6.740705007
1174,,-1.609437912,0.2,0,6/10/2014 12:24,-6,-89,630,6/10/2014 11:48,102,925,6317.559207,40,-93.3,764,0,87,0,162,0,426.7,56,1,0,630,4.66E-30,-142.3018414,-5.475882657
1175,,-1.609437912,0.2,0,6/11/2014 0:12,-5,-70,700,6/11/2014 0:12,101,966,6639.476264,15,32,1079,1214,106,0,174,0,497.2,56,1,0,700,8.98E-21,-115.9893116,-3.638053111
1176,,-1.609437912,0.2,0,6/11/2014 10:39,41,-56,376,6/11/2014 9:24,125,829,5571.062509,22,-115.1,595,0,130,0,174,0,578.2,57,1,0,700,3.82E-34,-94.25243884,-2.402250467
1177,,-1.609437912,0.2,0,6/11/2014 18:24,-32,-65,292,6/11/2014 19:00,83,584,3720.022174,20,-19.3,427,272,77,0,174,0,534.3,55,2,0,700,3.62E-36,-105.1048949,-2.987300952
1178,,-1.609437912,0.2,0,6/11/2014 21:24,-31,-65,273,6/11/2014 21:24,119,490,3035.258642,19,-28.9,227,0,125,0,174,0,529.2,56,2,0,700,1.04E-36,-105.6206828,-3.016692439
1179,,-1.609437912,0.2,0,6/12/2014 13:36,-31,68,370,6/12/2014 13:36,240,534,3353.731378,14,-6.7,462,459,238,0,197,0,422.8,57,1,0,370,2.84E-34,33.64859989,-0.306173141
1180,,-1.609437912,0.2,0,6/12/2014 18:39,-51,40,285,6/12/2014 18:48,123,396,2368.640028,12,-42.1,203,0,128,0,197,0,376.5,58,2,0,370,2.31E-36,-53.98359936,-0.788055435
1181,,-1.609437912,0.2,0,6/12/2014 18:54,13,-113,236,6/12/2014 18:48,123,396,2368.640028,34,-42.1,203,0,128,0,197,0,376.5,59,3,0,370,6.88E-38,-165.6513254,-7.420324937
1182,,-1.609437912,0.2,0,6/12/2014 22:12,-37,56,603,6/12/2014 22:12,228,684,4465.123216,61,-10,614,566,233,0,197,168000,355.3,60,4,0,603,2.10E-30,-37.8284146,-0.38696294
1183,,-1.609437912,0.2,0,6/14/2014 19:24,47,-5,548,6/14/2014 20:12,1,336,1954.54935,33,13.1,620,566,10,0,137,0,379.3,56,1,0,548,3.70E-31,-73.52247678,-1.461750836
1184,,-1.609437912,0.2,0,6/14/2014 19:48,-18,-93,870,6/14/2014 19:48,112,732,4828.111336,22,-31.5,482,438,89,0,137,0,377.5,57,2,0,870,1.80E-12,-148.5066689,-5.963826588
1185,,-1.609437912,0.2,0,6/15/2014 8:24,17,104,372,6/15/2014 7:36,289,296,1684.346398,20,15.3,379,645,284,0,74,0,372.2,56,1,0,870,3.14E-34,45.09532075,-0.549915617
1186,,-1.609437912,0.2,0,6/15/2014 13:00,-55,85,900,6/15/2014 13:00,221,958,6576.524171,34,8.8,1040,992,195,0,74,0,371.8,57,2,0,900,5.24E-12,58.22572109,-0.916775175
1187,,-1.609437912,0.2,0,6/15/2014 15:24,-8,-73,600,6/15/2014 14:48,121,334,1940.921092,25,12.1,428,594,122,0,74,0,370.7,58,3,0,900,1.92E-30,-134.2745681,-4.875516398
1188,,-1.609437912,0.2,0,6/16/2014 2:09,-45,130,800,6/16/2014 2:00,228,1088,7607.400913,23,-41.6,842,908,234,0,84,0,353.5,57,1,0,900,3.85E-14,72.7235337,-1.430154774
1189,,-1.609437912,0.2,0,6/16/2014 10:24,62,19,549,6/16/2014 11:36,348,532,3339.174336,18,14.9,677,713,353,0,84,0,351.8,57,2,0,900,3.82E-31,-71.01923322,-1.36390792
1190,,-1.609437912,0.2,0,6/16/2014 12:24,-23,-92,654,6/16/2014 12:24,80,245,1347.808262,20,-21.7,136,0,82,0,84,0,353.3,58,2,0,900,9.19E-30,-147.8349288,-5.909996264
1191,,-1.609437912,0.2,0,6/16/2014 23:48,-53,108,465,6/16/2014 23:48,223,237,1295.930253,5,-35.2,74,0,225,0,84,0,366,59,1,0,800,1.86E-32,64.9937833,-1.142290932
1192,,-1.609437912,0.2,0,6/17/2014 9:12,-55,105,1000,6/17/2014 9:12,229,1198,8491.913717,35,-11.1,1127,1168,360,1,95,0,361.8,60,1,0,1000,5.39E-11,64.62333613,-1.129306537
1193,,-1.609437912,0.2,0,6/18/2014 6:48,-10,-48,676,6/18/2014 6:48,117,601,3845.555556,23,-15.5,506,325,103,0,120,0,414.2,60,1,0,1000,5.37E-25,-103.1268632,-2.875919392
1194,,-1.609437912,0.2,0,6/18/2014 7:48,-32,114,566,6/18/2014 7:48,236,496,3078.46166,20,-15.5,365,107,234,0,120,0,416.8,61,2,0,1000,6.66E-31,64.11134943,-1.111483268
1195,,-1.609437912,0.2,0,6/19/2014 19:24,2,-19,530,6/19/2014 19:48,130,358,2105.230809,47,-22.1,278,0,126,0,95,0,427.2,57,1,0,530,2.01E-31,-72.66015226,-1.427662987
1196,,-1.609437912,0.2,0,6/20/2014 9:54,39,-91,400,6/20/2014 8:24,49,333,1934.111449,25,6.7,490,444,47,0,80,0,434,57,1,0,530,1.19E-33,-128.8434999,-4.489088009
1197,,-1.609437912,0.2,0,6/20/2014 12:24,-16,-29,250,6/20/2014 12:12,136,147,733.5935903,35,-2.8,124,0,129,0,80,0,435.2,58,2,0,530,2.02E-37,-81.98817285,-1.817755675
1198,,-1.609437912,0.2,0,6/21/2014 5:36,30,7,420,6/21/2014 5:12,323,414,2494.708513,34,1.2,423,439,322,0,93,0,441.8,59,1,0,420,2.90E-33,-52.1429961,-0.73523311
1199,,-1.609437912,0.2,0,6/21/2014 11:48,37,-152,150,6/21/2014 11:48,34,230,1250.758241,13,24.2,350,776,41,0,93,0,449.8,59,2,0,420,1.21E-41,137.3410245,-5.100745543
1200,,-1.609437912,0.2,0,6/22/2014 1:54,-2,-97,440,6/22/2014 1:12,88,414,2494.708513,20,-12,235,225,69,0,90,0,393.2,59,1,0,440,6.78E-33,-155.2125624,-6.514586132
1201,,-1.609437912,0.2,0,6/24/2014 6:12,-45,-170,635,6/24/2014 5:36,175,633,4083.147777,35,2.6,663,655,158,0,40,0,332.8,57,1,0,635,5.38E-30,111.4440335,-3.35851071
1202,,-1.609437912,0.2,0,6/24/2014 23:28,52,55,246,6/24/2014 23:28,32,159,805.9557682,20,5.7,237,375,16,0,40,0,310.5,56,1,0,635,1.50E-37,-54.35437931,-0.798917942
1203,,-1.609437912,0.2,0,6/25/2014 12:54,26,-7,462,6/25/2014 12:48,32,206,1097.542491,35,2.5,267,285,14,0,55,0,319.8,56,1,0,462,1.65E-32,-79.82647481,-1.723165517
1204,,-1.609437912,0.2,0,6/26/2014 1:25,38,142,444,6/25/2014 23:24,128,602,3852.954982,27,5.6,612,695,127,0,67,0,337.7,55,1,0,462,7.99E-33,77.55766256,-1.62660655
1205,,-1.609437912,0.2,0,6/26/2014 22:00,52,-91,410,6/26/2014 21:48,37,497,3085.669243,30,6.8,615,564,41,0,67,0,343,55,1,0,444,1.86E-33,-124.7572308,-4.208860637
1206,,-1.609437912,0.2,0,6/27/2014 6:12,33,119,813,6/27/2014 6:12,295,782,5209.570407,48,-10.8,668,744,305,0,67,0,330.2,56,2,0,813,9.59E-14,57.06665458,-0.880639012
1207,,-1.609437912,0.2,0,6/29/2014 12:39,-10,-138,750,6/29/2014 12:36,97,546,3441.229961,30,-2.5,522,518,79,0,93,0,334.5,49,1,0,750,2.47E-16,151.788353,-6.230314794
1208,,-1.609437912,0.2,0,6/30/2014 7:12,-15,-56,675,6/30/2014 7:12,112,702,4600.86125,23,-9,613,643,106,0,132,0,334.8,50,1,0,750,3.13E-25,-123.1265683,-4.099554303
1209,,-1.609437912,0.2,0,6/30/2014 17:54,-4,-83,450,6/30/2014 17:12,104,542,3412.034173,35,-18.7,306,358,81,0,132,0,346.7,51,1,0,675,1.02E-32,-148.8735522,-5.993330052
1210,,-1.609437912,0.2,0,6/30/2014 18:48,6,82,437,6/30/2014 18:36,262,262,1458.90626,19,1.8,286,318,261,0,132,0,345.8,52,2,0,675,5.98E-33,16.80089716,-0.076330488
1211,,-1.609437912,0.2,0,7/1/2014 7:12,28,-146,264,7/1/2014 7:00,47,314,1805.309398,30,-4,268,171,48,0,134,0,329.8,52,1,0,675,5.58E-37,135.9620421,-4.998830964
1212,,-1.609437912,0.2,0,7/1/2014 12:39,43,-14,615,7/1/2014 11:48,8,614,3941.876886,38,16.8,811,773,341,0,134,0,321.2,53,2,0,615,3.01E-30,-86.60398705,-2.028191069
1213,,-1.609437912,0.2,0,7/1/2014 22:36,35,-121,300,7/1/2014 22:24,45,343,2002.341543,20,0.7,349,360,51,0,134,0,311.2,54,1,0,615,5.98E-36,142.4226853,-5.485186937
1214,,-1.609437912,0.2,0,7/2/2014 0:12,-21,-113,600,7/1/2014 23:48,105,969,6663.100409,22,-40.5,652,779,107,0,145,0,311.3,55,2,0,615,1.92E-30,158.02535,-6.75284241
1215,,-1.609437912,0.2,0,7/2/2014 14:24,-17,-55,440,7/2/2014 13:36,119,355,2084.601815,25,-3.3,329,259,116,0,145,0,304.3,54,1,0,600,6.78E-33,-128.2244964,-4.446057725
1216,,-1.609437912,0.2,0,7/3/2014 3:36,22,-6,265,7/3/2014 3:12,334,335,1947.733728,7,13.4,456,594,337,0,167,0,340.7,54,1,0,440,5.99E-37,-74.52024728,-1.501694769
1217,,-1.609437912,0.2,0,7/3/2014 4:00,-34,-99,1315,7/3/2014 4:00,126,1054,7336.206506,15,-36.7,775,960,129,0,167,0,340.7,55,2,1,1315,8.14E-10,-143.643926,-5.579658594
1218,,-1.609437912,0.2,0,7/6/2014 5:12,77,-116,407,7/6/2014 4:12,11,119,568.7156957,22,6,346,381,15,0,185,0,256.5,52,1,0,407,1.63E-33,101.729174,-2.798492386
1219,,-1.609437912,0.2,0,7/6/2014 20:24,45,-6,201,7/6/2014 20:12,336,283,1597.661472,20,5.8,309,456,332,0,185,0,276.8,52,1,0,407,3.34E-39,-89.15129487,-2.149257268
1220,,-1.609437912,0.2,0,7/6/2014 23:48,86,-96,395,7/7/2014 1:25,44,298,1697.733859,27,4.7,360,402,40,0,185,0,271.8,52,2,0,407,9.42E-34,93.99993638,-2.389396441
1221,,-1.609437912,0.2,0,7/8/2014 9:48,27,-90,270,7/8/2014 9:48,57,261,1452.339826,24,-1.5,244,202,70,0,183,0,304.2,52,1,0,270,8.47E-37,-149.542611,-6.047320853
1222,,-1.609437912,0.2,0,7/8/2014 16:54,34,-67,725,7/8/2014 16:36,67,773,5140.665705,49,-12.1,642,722,360,1,183,0,328.2,52,2,0,725,4.18E-18,-127.2045342,-4.375606685
1223,,-1.609437912,0.2,0,7/9/2014 21:24,31,-51,662,7/9/2014 22:12,23,447,2727.843692,58,6.1,531,525,6,0,162,0,370.3,50,1,0,662,5.68E-29,-109.4781366,-3.241066091
1224,,-1.609437912,0.2,0,7/10/2014 7:24,-6,116,1015,7/10/2014 7:12,268,928,6341.053448,54,-9.7,848,884,320,0,161,0,385.3,51,1,1,1015,6.88E-11,56.72395731,-0.870093924
1225,,-1.609437912,0.2,0,7/10/2014 15:39,45,-6,260,7/10/2014 14:48,297,339,1975.014036,35,8.5,444,509,324,0,161,0,394,51,2,1,1015,4.20E-37,-72.05591213,-1.404016894
1226,,-1.609437912,0.2,0,7/10/2014 23:12,51,-63,266,7/10/2014 22:24,38,302,1724.548959,16,1.9,321,353,39,0,161,0,378,52,2,0,1015,6.42E-37,-110.3989457,-3.295815901
1227,,-1.609437912,0.2,0,7/11/2014 9:24,42,82,815,7/11/2014 8:00,318,526,3295.548438,20,-0.3,523,521,310,0,144,0,365.5,52,1,0,815,1.09E-13,45.46012182,-0.558848749
1228,,-1.609437912,0.2,0,7/11/2014 11:24,-19,13,600,7/11/2014 11:12,205,503,3128.956856,14,11.8,605,666,215,0,144,0,363.2,52,2,0,815,1.92E-30,-52.66556742,-0.750043805
1229,,-1.609437912,0.2,0,7/19/2014 0:24,-21,125,675,7/19/2014 0:12,260,750,4965.054905,24,-35,500,395,249,0,35,0,329.3,35,1,0,675,3.13E-25,57.98679411,-0.909266709
1230,,-1.609437912,0.2,0,7/19/2014 7:48,53,91,396,7/19/2014 6:12,317,91,410.4882151,19,1.8,196,208,314,0,35,0,305.3,36,2,0,675,9.87E-34,54.64050415,-0.807351188
1231,,-1.609437912,0.2,0,7/20/2014 3:24,12,-81,470,7/20/2014 3:12,68,417,2515.796954,39,0,418,417,72,0,35,0,283.5,36,1,0,470,2.26E-32,-158.3478914,-6.780436644
1232,,-1.609437912,0.2,0,7/21/2014 5:12,52,-25,240,7/21/2014 6:08,18,155,781.7308931,27,4,284,305,19,0,17,0,278.5,35,1,0,240,9.42E-38,-100.5459274,-2.733770556
1233,,-1.609437912,0.2,0,7/22/2014 4:36,27,2,300,7/22/2014 5:48,5,167,854.7049667,25,3.8,259,310,358,0,39,0,326,33,1,0,300,5.98E-36,-70.76791577,-1.354272013
